KODE_KL,NAMA_KL,KODE_SATKER,KODE_BARANG,NUP,NO_DIPA,NO_SP2D,TGL_SP2D,NILAI,KODE_AKUN,UR_AKUN,NOREG,JENIS_TRANSAKSI,UR_JNS_TRANSASKI,TGL_BUKU,NO_BUKTI,JENIS_PEMELIHARAAN,PIHAK_PEMELIHARA,URAIAN_UNIT_PEMELIHARA,UNIT_PEMEILHARA,KETERANGAN,TERAKHIR_YN
A,KEMENTERIAN A ,JJ,3020105003,6,DIPA-JJ,206000000000000.0,2016-10-8 00:00:00.000,6646400,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan IVCF,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,II,3020103003,6,DIPA-II,191000000000000.0,2020-1-20 00:00:00.000,5583900,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,EE,3020104003,2,DIPA-EE,162000000000000.0,2018-2-5 00:00:00.000,1911800,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan WLYH,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,AA,3020105003,5,DIPA-AA,182000000000000.0,2018-7-12 00:00:00.000,1621200,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan IGWP,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,EE,3020104003,1,DIPA-EE,182000000000000.0,2017-8-1 00:00:00.000,1232600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan ZOOP,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,DD,3020105003,2,DIPA-DD,180000000000000.0,2018-12-13 00:00:00.000,4177300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan ZHGU,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,II,3020103003,6,DIPA-II,170000000000000.0,2019-4-19 00:00:00.000,3948600,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,JJ,3020104003,4,DIPA-JJ,168000000000000.0,2016-2-8 00:00:00.000,8223600,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan FFOS,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,HH,3020105003,4,DIPA-HH,196000000000000.0,2016-2-27 00:00:00.000,1532200,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan MZWQ,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,DD,3020102003,1,DIPA-DD,174000000000000.0,2019-10-18 00:00:00.000,9738200,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,II,3020101003,1,DIPA-II,169000000000000.0,2019-2-18 00:00:00.000,5907600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan XBZH,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,CC,3020103003,4,DIPA-CC,172000000000000.0,2020-11-14 00:00:00.000,3499600,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,BB,3020104003,5,DIPA-BB,191000000000000.0,2019-5-19 00:00:00.000,7047400,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan SEXL,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,FF,3020101003,5,DIPA-FF,179000000000000.0,2017-4-23 00:00:00.000,665100,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan RSQE,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,EE,3020103003,4,DIPA-EE,171000000000000.0,2019-3-5 00:00:00.000,9113600,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,AA,3020101003,4,DIPA-AA,189000000000000.0,2017-7-18 00:00:00.000,2567800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,DD,3020104003,1,DIPA-DD,179000000000000.0,2016-11-17 00:00:00.000,1627600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,HH,3020104003,4,DIPA-HH,207000000000000.0,2017-3-6 00:00:00.000,9870700,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,GG,3020104003,5,DIPA-GG,206000000000000.0,2017-5-7 00:00:00.000,1076200,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,II,3020103003,4,DIPA-II,186000000000000.0,2016-1-3 00:00:00.000,1766000,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan ZPSD,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,JJ,3020102003,5,DIPA-JJ,207000000000000.0,2016-12-8 00:00:00.000,5094600,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan JDTX,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,BB,3020103003,3,DIPA-BB,189000000000000.0,2020-9-16 00:00:00.000,5798700,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,II,3020101003,2,DIPA-II,164000000000000.0,2020-5-1 00:00:00.000,3718300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan HIVW,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,DD,3020102003,4,DIPA-DD,176000000000000.0,2017-9-1 00:00:00.000,9588300,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti FKHO,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,EE,3020105003,6,DIPA-EE,204000000000000.0,2020-11-24 00:00:00.000,8776000,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,JJ,3020105003,2,DIPA-JJ,200000000000000.0,2016-9-6 00:00:00.000,331400,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan GGEE,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,II,3020101003,3,DIPA-II,197000000000000.0,2017-5-1 00:00:00.000,5702900,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,AA,3020104003,2,DIPA-AA,206000000000000.0,2016-4-25 00:00:00.000,7483900,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan UCWO,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,DD,3020103003,5,DIPA-DD,163000000000000.0,2018-10-7 00:00:00.000,6311100,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan TJRU,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020104003,1,DIPA-BB,174000000000000.0,2016-3-15 00:00:00.000,2971600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,FF,3020105003,1,DIPA-FF,162000000000000.0,2016-6-4 00:00:00.000,5168600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan UZPH,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,CC,3020103003,5,DIPA-CC,204000000000000.0,2018-12-5 00:00:00.000,5672100,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Tambah Stiker,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,DD,3020101003,1,DIPA-DD,167000000000000.0,2017-7-5 00:00:00.000,3599000,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan EJTY,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,HH,3020102003,3,DIPA-HH,166000000000000.0,2016-10-22 00:00:00.000,839300,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,GG,3020104003,4,DIPA-GG,194000000000000.0,2016-4-12 00:00:00.000,8288500,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan ZFDU,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,DD,3020101003,5,DIPA-DD,193000000000000.0,2019-11-8 00:00:00.000,4951900,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan MMMU,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020103003,5,DIPA-BB,204000000000000.0,2017-2-3 00:00:00.000,5269200,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan PXML,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,DD,3020102003,4,DIPA-DD,208000000000000.0,2017-2-25 00:00:00.000,1289800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,CC,3020101003,3,DIPA-CC,193000000000000.0,2019-12-6 00:00:00.000,6300600,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan IMBT,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,CC,3020105003,1,DIPA-CC,160000000000000.0,2016-4-10 00:00:00.000,7522600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan TCJX,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,EE,3020102003,2,DIPA-EE,176000000000000.0,2017-1-23 00:00:00.000,9725500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,JJ,3020102003,4,DIPA-JJ,208000000000000.0,2019-8-11 00:00:00.000,6652300,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,CC,3020105003,5,DIPA-CC,193000000000000.0,2017-1-22 00:00:00.000,1220000,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,FF,3020103003,5,DIPA-FF,177000000000000.0,2020-4-4 00:00:00.000,6627300,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan KLPX,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,EE,3020102003,5,DIPA-EE,187000000000000.0,2018-12-12 00:00:00.000,7489700,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan IFSP,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,GG,3020102003,1,DIPA-GG,165000000000000.0,2018-12-25 00:00:00.000,6147500,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan FYQK,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,AA,3020105003,6,DIPA-AA,186000000000000.0,2019-3-15 00:00:00.000,9676800,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan OMNU,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,BB,3020103003,6,DIPA-BB,175000000000000.0,2016-4-6 00:00:00.000,8337300,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,GG,3020105003,6,DIPA-GG,179000000000000.0,2018-7-15 00:00:00.000,6932800,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan VIDK,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,DD,3020105003,2,DIPA-DD,200000000000000.0,2019-3-3 00:00:00.000,2940500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,EE,3020105003,2,DIPA-EE,207000000000000.0,2016-4-16 00:00:00.000,9427700,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan XUYC,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,AA,3020104003,5,DIPA-AA,196000000000000.0,2016-12-18 00:00:00.000,2177300,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan QPMO,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,DD,3020105003,6,DIPA-DD,198000000000000.0,2018-6-23 00:00:00.000,6418600,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan HYYV,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,DD,3020105003,3,DIPA-DD,175000000000000.0,2016-11-21 00:00:00.000,6740700,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,FF,3020101003,2,DIPA-FF,190000000000000.0,2017-1-8 00:00:00.000,4963200,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,II,3020102003,5,DIPA-II,210000000000000.0,2018-7-1 00:00:00.000,227400,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan WQYN,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,BB,3020103003,2,DIPA-BB,180000000000000.0,2017-11-21 00:00:00.000,7266500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,BB,3020103003,4,DIPA-BB,201000000000000.0,2020-9-8 00:00:00.000,6468600,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Radiator,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,BB,3020104003,4,DIPA-BB,193000000000000.0,2019-4-26 00:00:00.000,1446700,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,GG,3020101003,4,DIPA-GG,203000000000000.0,2017-6-23 00:00:00.000,8572400,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti SMSY,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,HH,3020102003,3,DIPA-HH,184000000000000.0,2016-4-9 00:00:00.000,3536200,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan SKTX,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,EE,3020101003,1,DIPA-EE,187000000000000.0,2019-1-2 00:00:00.000,8803600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan TPRF,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,HH,3020105003,6,DIPA-HH,191000000000000.0,2017-6-3 00:00:00.000,1272500,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,GG,3020104003,3,DIPA-GG,166000000000000.0,2019-2-20 00:00:00.000,8095300,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan ZFNH,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,FF,3020105003,2,DIPA-FF,171000000000000.0,2016-2-19 00:00:00.000,1327700,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan NTEK,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,DD,3020102003,4,DIPA-DD,173000000000000.0,2020-7-20 00:00:00.000,9719200,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan IXWW,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,II,3020102003,6,DIPA-II,208000000000000.0,2016-4-3 00:00:00.000,8294200,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan TNWL,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,FF,3020103003,4,DIPA-FF,204000000000000.0,2016-9-13 00:00:00.000,1428600,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,JJ,3020105003,6,DIPA-JJ,162000000000000.0,2017-11-6 00:00:00.000,5207000,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan ULEG,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,CC,3020102003,2,DIPA-CC,163000000000000.0,2020-4-2 00:00:00.000,315600,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan ZDNZ,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,AA,3020101003,5,DIPA-AA,205000000000000.0,2018-10-13 00:00:00.000,6528300,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan LXTV,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,HH,3020102003,2,DIPA-HH,197000000000000.0,2016-11-27 00:00:00.000,3510000,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan ELRZ,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,DD,3020105003,4,DIPA-DD,209000000000000.0,2017-11-4 00:00:00.000,4422300,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan CURM,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020103003,3,DIPA-BB,191000000000000.0,2019-7-20 00:00:00.000,7025700,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,BB,3020105003,2,DIPA-BB,188000000000000.0,2017-1-1 00:00:00.000,7654900,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan SZFJ,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,HH,3020101003,6,DIPA-HH,166000000000000.0,2017-12-2 00:00:00.000,3562000,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,FF,3020103003,5,DIPA-FF,166000000000000.0,2019-9-12 00:00:00.000,8439100,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan UCIO,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,CC,3020104003,3,DIPA-CC,192000000000000.0,2019-12-28 00:00:00.000,1722000,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti UDEY,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,DD,3020104003,1,DIPA-DD,202000000000000.0,2016-4-17 00:00:00.000,291000,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,HH,3020104003,1,DIPA-HH,195000000000000.0,2019-12-4 00:00:00.000,7756000,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Oli Transmisi,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,BB,3020101003,6,DIPA-BB,204000000000000.0,2019-2-16 00:00:00.000,1615700,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan QDUK,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,BB,3020103003,3,DIPA-BB,204000000000000.0,2018-3-17 00:00:00.000,4593800,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,EE,3020104003,6,DIPA-EE,187000000000000.0,2017-2-23 00:00:00.000,3766600,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,DD,3020104003,4,DIPA-DD,172000000000000.0,2016-8-13 00:00:00.000,7158700,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,HH,3020104003,1,DIPA-HH,207000000000000.0,2019-5-19 00:00:00.000,6750400,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan PKJW,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,GG,3020105003,2,DIPA-GG,188000000000000.0,2018-12-17 00:00:00.000,8234700,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan RKGP,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,GG,3020101003,5,DIPA-GG,166000000000000.0,2020-3-15 00:00:00.000,6603400,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan OKJR,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,FF,3020105003,5,DIPA-FF,207000000000000.0,2018-1-20 00:00:00.000,7148900,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan QZHO,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,II,3020105003,5,DIPA-II,191000000000000.0,2019-2-21 00:00:00.000,1933300,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan LQYH,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,JJ,3020104003,4,DIPA-JJ,183000000000000.0,2020-11-1 00:00:00.000,116900,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,JJ,3020103003,1,DIPA-JJ,177000000000000.0,2018-4-5 00:00:00.000,4970000,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti DPUX,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,BB,3020104003,3,DIPA-BB,204000000000000.0,2017-11-9 00:00:00.000,2567300,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,JJ,3020105003,2,DIPA-JJ,181000000000000.0,2017-9-17 00:00:00.000,6002200,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan LSRG,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,BB,3020104003,2,DIPA-BB,182000000000000.0,2017-10-3 00:00:00.000,72500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan DRNH,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,FF,3020104003,3,DIPA-FF,204000000000000.0,2020-10-11 00:00:00.000,6387200,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan RQBY,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,AA,3020102003,1,DIPA-AA,189000000000000.0,2018-6-23 00:00:00.000,88500,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Stiker Kaca,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,HH,3020102003,2,DIPA-HH,163000000000000.0,2016-5-12 00:00:00.000,2617500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan CBPR,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,CC,3020103003,2,DIPA-CC,208000000000000.0,2018-7-14 00:00:00.000,1929900,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan QSUG,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,GG,3020102003,3,DIPA-GG,169000000000000.0,2020-2-19 00:00:00.000,4111300,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan MPEB,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,DD,3020102003,2,DIPA-DD,201000000000000.0,2017-2-20 00:00:00.000,6678300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan RPPC,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,GG,3020101003,6,DIPA-GG,176000000000000.0,2020-6-21 00:00:00.000,8270300,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan TRLQ,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,GG,3020102003,3,DIPA-GG,171000000000000.0,2019-10-28 00:00:00.000,5896700,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan ZGWL,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,CC,3020104003,4,DIPA-CC,202000000000000.0,2019-9-18 00:00:00.000,8010200,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan DPMR,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,BB,3020104003,5,DIPA-BB,173000000000000.0,2016-5-23 00:00:00.000,1831900,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan EJNG,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,HH,3020102003,4,DIPA-HH,198000000000000.0,2019-9-4 00:00:00.000,9183400,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
